level,text
1,"Что хотят посмотреть иностранные туристы в Москве? Куда они хотят пойти? Конечно, они хотят пойти на Красную площадь и в Кремль, в Большой театр и обязательно увидеть московское метро.Московское метро работает уже 65 лет. Когда его начали строить, в разных странах мира уже было метро. Оно было и в Германии, и в Англии, и во Франции. Строить московское метро было очень непросто. Нужно было решить сложные проблемы. Например, Москва - старый город, а строить метро в старом городе очень трудно.Московское метро строили не только москвичи. Многие заводы и города помогали строить метро. Поэтому говорят, что московское метро строила вся страна.Первые 11 километров строили почти 4 года. “Это очень медленно”, - скажете Вы сегодня. Да, сейчас строят очень быстро. Но в те годы все газеты писали, что так быстро метро ещё никогда не строили.И вот 15 мая в 6 часов 45 минут первые москвичи вошли в метро. Конечно, они были рады, что в Москве такое красивое метро. Теперь этот день — 15 мая — день рождения московского метро.Иностранные туристы приходят в метро, как в музей. Они говорят, что московское метро - очень красивое. Приезжайте и посмотрите. Московское метро ждёт Вас!"
5,"В нашем классе знали, что у Ляли Ивашовой отец – большой начальник. Иногда говорили: «Большой человек!». С годами я поняла, что это не обязательно совпадает. Ивашовы уже тогда, до войны, жили в отдельной квартире. Мама воспринимала это восторженно, потому что у нас было восемь соседей. Она никогда никому не завидовала. Если человек обладал чем-то для нас недоступным, значит, он заслужил. А раз заслужил, она его уважала. «Завидую только здоровым старикам, – говорила мама. – Идет по улице восьмидесятилетний – и не нуждается в посторонней помощи, в одолжениях, все помнит. Вот об этом мечтаю».Я приходила к Ивашовым с праздничным благоговением, как на елку во Дворец культуры. Я бывала у них почти каждый день, но благоговение не покидало меня. Отсутствие соседей тоже было тому причиной. И радиола, которую Ивашов привез откуда-то издалека. И шофер, появлявшийся в дверях с одной и той же фразой: «Я прибыл!» Все это было не меньшим чудом, чем елочные новогодние представления. Но главное заключалось не в шофере и не в радиоле: я, как и мои подруги – старшеклассницы, была влюблена в Ивашова.От родителей наследуется не только какое-либо душевное качество, но и отсутствие такового: мне тоже неведома зависть. А испытывать это изнуряющее чувство к жене Ивашова было вообще невозможно: ее не стало в день рождения дочери. Мама сказала:– Отправляется в роддом один человек, а приезжают оттуда двое, бывает, даже трое и четверо! Ивашов же отвез туда одного человека и обратно привез одного. Но другого, нам в ту пору еще не знакомого: Лялю.Мама дружила с его женой и утверждала, что это была красавица. Иначе быть не могло! И вовсе не потому, что все женщины, по мнению мамы, в той или иной степени хороши. Речь шла о жене Ивашова! – Хочешь увидеть ее? – говорила мама. – Взгляни на Лялю. Такой она и была. И имя такое же. Мы учились с ней десять лет.Наша дружба с Лялей была, значит, «доброй традицией».Ляля-старшая завещания не оставила: в ее записной книжке, спрятанной мамой от Ивашова («Я обязана была его пощадить!»), перечислялись 1адцать срочных дел, которые предстояли ей после родильного дома. Она не собиралась умирать… Мама выполнила все 1адцать. Они касались Ляли – младшей и Ивашова.Завещания не было… Но мама считала, что подруга могла доверить мужа и дочь только ей. Оба стали ее детьми, но главным ребенком из нас троих мама считала Ивашова.– Надо его щадить! - повторяла она.Мама говорила, что именно самые близкие укорачивают нам жизнь.– Близкие не виноваты, объяснял Ивашов. – То, что с ними происходит, вторгается в нас. Иногда помимо их воли. Они, бедные, отбиваются, и мы продолжаем нагружать себя их заботами, результатами их заблуждений. Вот таким образом.Я подумала, что Ивашов мысленно освобождал нас всех от вины за наши беды, ошибки, страдания, которые незаметно для окружающих вторгались в него.Уже в первом классе кто-то назвал Лялю «маленькой женщиной» – и мы поняли, что быть женщиной очень почетно. Я хотела перенять ее походку, ее манеру разговаривать, отвечать у доски, но скоро с грустью осознала, что научиться быть женственной невозможно. Не смогла я научиться Лялиному таланту быть «хозяйкой» в семье. Вероятно, потому, что моя мама вернулась из родильного дома?Мне, наоборот, были свойственны мальчишеские замашки – и я быстро выжила из Лялиной отдельной квартиры всех одноклассниц, влюбленных в ее отца. Исключение составляла лишь Маша Завьялова: с ней Ляля и я не могли разлучиться. Она умела все: рисовать, петь, ходить на руках. Соревноваться с ней было бесцельно, как с Леонардо да Винчи. Ей можно было ставить пятерки, не вызывая к доске. И если учителя вызывали, то лишь для порядка. Она беспощадно экспериментировала на себе самой: то выдумывала прическу, которую, как утверждал Ивашов, вполне можно было выдвинуть на премию по разделу архитектурных сооружений. То изобретала юбку с таким количеством складок, что на ней хотелось сыграть как на гармони. Потом она без сожаления все это разрушала, распарывала.Маша сочиняла стихи и забывала их на тетрадных обложках, на промокашках. Я собирала четверостишия, ставила внизу даты, потом прятала их, сберегая для потомства, а многие помнила наизусть. С моцартовской легкостью она перелагала свои стихи на музыку и исполняла их под гитару.Лицо ее было подвижным, как у мима: она и им распоряжалась легко, без натуги. Разочарования, восторг, изумление сменяли друг друга, не оставляя места неопределенности. Отсутствие однообразия и было Машиным образом. Смуглый цвет ее лица не зависел от времени года. Если кто-нибудь удивленно на этом сосредоточивался, Маша торопливо, успевая предварить вопрос, сообщала: «На юге не была. На пляже не загорала!» Даже при моей неспособности запоминать лица Машу я бы запомнила сразу. Она не прибеднялась, но и цены своей громко не объявляла. Все и так оценивали ее по достоинству.Никто не считал Машу чемпионкой класса по «многоборью», так как она ни с кем не боролась: ее первенство было бесспорным.Во всем, кроме женственности: тут первой считалась Ляля.Красивые женщины даже во сне не забывают, что они красивы. Ляля же в ответ на похвалы оглядывалась, словно та, которой восторгались, скрывалась где-то за ней. Красавицы привыкают к поклонению и уже не могут без него обходиться. Ляля восхищенных взоров не замечала, и они от этого становились еще восхищеннее.Мне самой от поклонников не приходилось обороняться – и я обороняла от них Лялю. Одним словом, под моей защитой находился весь дом Ивашовых.Мама предпочитала взять этот труд на себя.– Не живи чужой жизнью! – уговаривала она. – А сама?Мама не смогла стать иной, чем была. Но поскольку самопожертвование пока что ей счастья не приносило, она не хотела, чтобы и я видела в нем свое жизненное призвание.Мама считала, что ей тоже не грозят романтические атаки. Возможно, этот диагноз, поставленный еще в молодости, был неточным, поспешным. Но мама действовала согласно ему, и в результате наше семейство не имело мужской опоры, а у меня появились мальчишеские повадки. Маша Завьялова также не подвергалась атакам…. По той причине, что подступиться к ней не решались; надо было соответствовать ее уму и разнообразным способностям.Маше сулили чин академика, Ляле – покорительницы сильного пола и создательницы счастливой семьи, а я просто была их подругой. Мне ничего не сулили.Я гордилась Лялиной красотой и Машиными талантами более громко, чем гордятся собственными достоинствами, именно потому, что эти достоинства были все-таки не моими: в нескромности меня обвинить не могли.– Ты продолжаешь жить чужой жизнью, восторгаешься не своими успехами, - констатировала мама.– Это плохо? – удивилась я.– Сиять отраженным светом? – Она задумалась и повторила то, что я уже слышала от нее. – Смотря чьим светом! Но даже самый красивый и яркий меня не согрел. – Мама натянула на плечи платок. – Нет, не согрел. По крайней мере, до сей поры.Значит, она надеялась."
3,"Предприятие «Олимпус-Искра» является дочерней фирмой японского холдинга «Олимпус». «Олимпус-Искра» является торгово-посреднической компанией по реализации медицинского оборудования. Она не только предлагает медицинское оборудование, но также оказывает услуги по послепродажному обслуживанию и ремонту. Следует отметить, что гарантия на предлагаемое оборудование – 2 года.Компания «Олимпус-Искра» представляет интересы японской компании на российском рынке. Это одна из старейших зарубежных фирм, работающих в России: она действует на российском рынке уже более 30 лет.«Олимпус-Искра» установила партнёрские отношения с медицинскими учреждениями многих городов Центральной России и Сибири. Объём продаж постоянно растёт благодаря высокому качеству и технологичности медицинского оборудования, а также простоте его использования. Необходимо добавить, что медицинское оборудование, производимое в Японии, ежегодно совершенствуется благодаря быстрой реализации научных и инженерных разработок. Вот почему оно пользуется таким большим спросом на рынке.Несмотря на видимую успешную деятельность, компания планирует расширение сферы влияния на российском рынке за счёт установления партнёрских отношений с больницами и медицинскими центрами Северного и Дальневосточного регионов РФ. В настоящее время маркетологи компании изучают перспективы возможной деятельности в этих регионах.Штаб-квартира фирмы «Олимпус-Искра» находится в Москве; телефон 372-06-87."
4,"На вопрос: «Легко ли быть молодым?» ответ редко бывает утвердительным. Но всё-таки разными бывают «молодёжные проблемы». По тому, какие именно трудности встают перед молодым поколением, насколько они решаемы и как относится к ним «взрослое» общество, в конечном счёте, можно судить о социальном самочувствии и дальнейших перспективах страны в целом.Социологи для чистоты эксперимента свое исследование провели в регионах «скромного достатка». Жители мегаполисов и городов со «столичным статусом», обитатели богатых областей и нефтедобывающих краев не участвовали в этом исследовании. На вопросы отвечали учащиеся и работающие, городские и сельские жители, всего было опрошено 1500 человек в возрасте от 16 до 30 лет.К чему они стремятся?Как выяснилось, самые заветные желания молодых людей - это иметь надёжных друзей (94,0%), воспитать хороших детей (93,5%), жить не хуже других (92,0%), создать счастливую семью (91,8%), честно прожить свою жизнь (90,9%).На втором месте - интересная работа (86,3%), почёт и уважение в обществе (85,0%), хорошее образование (84,2%), возможность заниматься любимым делом (79,6%), престижная работа (78,3%), приобретение собственного жилья (77,1%), карьера (67,4%).Не так важно для молодых людей желание стать знаменитым (84,2%), иметь доступ к власти (73,0%), иметь свой собственный бизнес (60,5%), стать богатым человеком (57,2%), побывать в разных странах мира (56,1%).Молодые люди из небогатых регионов Среднего Поволжья делают ставку, прежде всего, на собственные способности, знания и характер. Каждый третий надеется на бесплатное качественное образование, каждый четвертый - на систему особых льгот для молодёжи, а каждый пятый - на помощь родственников.Кто в этой жизни добивается успеха? 82,3% молодых людей назвали решающим качеством целеустремленность. На втором месте профессионализм в своем деле - 70%. Учтите: только каждый третий представитель молодёжи считает, что для успешной жизни в современных условиях надо быть честным. Примерно столько же (28,9%) считают, что для этого надо достигать своих целей «любыми способами». И всё-таки 23,2% полагают, что успеха в жизни можно добиться за счёт доброты и любви к людям. Лишь каждый пятый залогом удачи назвал стремление получать больше знаний.Что им мешает?В первую пятёрку главных проблем, которые волнуют сегодняшнюю молодёжь, входят инфляция, рост цен, преступность, пьянство и наркомания в обществе, жилищная проблема, невозможность найти работу по душе. Причём инфляцию и рост цен называет каждый третий из респондентов 16-21 года, а к тридцати годам эта озабоченность возрастает почти в два раза (до 58,6%). А вот преступность больше беспокоит совсем молодых людей. Пьянство и наркоманию считают бичом общества более трети молодежи. Каждый третий страдает от отсутствия реальных возможностей найти работу по душе и вообще работу. В числе проблем молодёжи - отсутствие рабочих мест на производстве, неважное здоровье, коррупция, резкое расслоение общества, загрязнение окружающей среды, трудности с получением образования и плохая организация досуга молодёжи.Куда им податься?Из списка 8 сфер деятельности социологи попросили назвать три самые привлекательные для молодёжи. Лидирует частное предпринимательство. К нему стремятся 37,5% всех опрошенных (чем старше, тем «частников» меньше). Хотят в управленцы 35,1%. Сфера образования манит 23,5%, спорт - почти каждого пятого (18,5%), промышленность- 18,4%, искусство - 14,9%, транспорт - 14,2%, наука - 12,7%, строительство - 12,6%, здравоохранение - 11,9%, сельское хозяйство - 8,8%.Во что они верят?Универсальными ценностями для всех возрастных категорий молодёжи являются семья, здоровье, дружба, безопасность, любовь, справедливость и свобода. При этом семью назвали от 93,2% до 96,3% в разных возрастных категориях, здоровье - 91,3-94,2%, дружбу - 91,6-91,7%, безопасность - 88,3-90,5%, любовь - 88,7-89,1%, справедливость - 84,3-86,4%.Если выбрать что-то одно, то чего молодые хотят в жизни? Много работать и хорошо зарабатывать – 50,3%, иметь небольшой заработок, но много свободного времени -2,2%, иметь интересную работу независимо от заработка – 6,4%. спокойную и стабильную работу и все социальные гарантии (больничный, отпуск и пр.) – 34,8%, не работать и не учиться, но иметь все что хочется – 6,3%.Кто их кумиры?У каждого четвертого респондента есть идеал для подражания, а 3% признались, что пережили крушение своего кумира. В качестве главного идеала у всех респондентов выступает мать - 14%. Отец играет эту роль в два раза реже (6,9%). Третьи по значимости - друзья (4,8%), четвёртые - родственники (2,3%). Очень редко молодые люди хотят подражать героям фильмов и книг, духовным наставникам, учителям, любимым артистам и пр. Более половины всех опрошенных (56,6%) говорят, что никакого идеала у них нет. Одно хорошо - на вопрос, есть ли у них любимый человек, уверенным «да» отвечают в 16-21 год - 66,6%, в 22-26 лет - 79,8% и в 27-30 лет - 86,1%."
4,"А теперь самое главное. Мы, наконец, сможем с тобой встретиться! Мои родители едут в твой город по делам и берут меня с собой. Мы приедем на неделю в конце месяца. Я так рад! Я надеюсь, что мы с тобой отлично проведем время! У тебя есть какие-нибудь идеи? А еще, мои одноклассники, когда узнали, что я еду в другую страну, попросили меня привезти от вас необычный сувенир. Даже не представляю, что бы это могло быть. Посоветуешь мне выбрать что-нибудь интересное?...»"
2,"В 1712 г. Петербург стал столицей России. В Петербурге построили каменные здания и дворцы. В Москве были только деревянные дома. Русский царь Петр I не разрешил строить каменные дома в Москве и в других городах России, чтобы Петербург был самым красивым городом. Петербург был столицей России до 1918 года. И только после революции, в марте 1918 года, столицей России снова стала Москва."
4,"""Европоцентризм - культурфилософская и мировоззренческая установка, согласно которой Европа с присущим ей укладом является центром мировой культуры и цивилизации. Первыми в Европе противопоставили себя Востоку древние греки. Понятие Востока они относили к Персии и другим территориям, находившимся восточнее греческого мира. Но уже в Древней Греции это понятие было не просто географическим, а в него вкладывался более широкий смысл. Разграничение Востока и Запада стало формой обозначения противоположности эллина и варвара, """"цивилизованности"""" и """"дикости"""".Ясно, что такое деление имело отчетливо выраженную ценностную окраску: варварское начало решительно отвергалось во имя эллинского. Подобный взгляд со временем оформился в одну из традиций, которая была унаследована Европой Нового времени. Крестовые походы и путешествия, приведшие к великим географическим открытиям, захват новооткрытых земель и жестокие колониальные войны - все это реальное проявление европоцентристской точки зрения. Согласно ей Европа, Запад с их историческим укладом, политикой, религией, культурой, искусством представляют собой единственную и безоговорочную ценность.В эпоху средневековья, когда экономические, политические и культурные связи Европы с остальным миром резко ослабевают, а важнейшим фактором духовной и политической жизни становится христианство, Восток в сознании европейца закономерно отодвигается на задний план как нечто отдаленное и сугубо экзотическое.Мысль о разъединенности людей поддерживалась в европейской философии концепцией избранности Запада. Сторонники идеи европоцентризма утверждали, что все народы пойдут по западному пути развития цивилизации и обретут единство. Движение всех народов к единой всемирной истории, которое осмысливали Вольтер, Монтескье, Гердер, породило важную идею поиска изначальной универсальной культуры, когда различные народы не были разделены в духовном и религиозном смысле. У них были общие корни, но единая культура впоследствии распалась на множество самостоятельных ареалов. Гегель пытался поставить вопрос о том, почему восточные народы ушли от своих человеческих истоков и остались в известной мере за пределами магистральной линии истории.Вместе с тем в ХХ веке в европейском сознании вызревал кризис европоцентризма. Европейский просвещенный мир пытался понять, правомерно ли рассматривать европейскую идею как всемирную. А.Шопенгауэр предостерегал от попытки """"конструировать"""" историю. Шпенглер оценивал схему европоцентризма как бессмысленную. По его мнению, Европа неоправданно становится центром тяжести исторической системы. Позже Леви-Стросс, исследуя древнюю историю, высказал догадку, что именно западная культура выпала из всемирной истории.Однако в целом европоцентристская концепция продолжает обсуждаться в научном мире. Современный европоцентризм поддерживается концепцией """"модернизации мира"""". Ее сторонники утверждают, что другие культуры должны принять современный жизненный уклад Запада."""
3,"Александр Олешко снимается в кино, играет в двух театрах – «Современнике» и Театре имени Вахтангова, работает на эстраде и ведёт две программы на телевидении – ток-шоу «Большие» на канале «Культура» и «Домашние сказки» на «Домашнем» канале. – Александр, вы популярный актёр. У вас так мало свободного времени. Зачем вы участвуете ещё и в «Домашних сказках»? – Когда мне предложили вести эту передачу, я сразу согласился. Я часто общаюсь с детьми и всегда разговариваю с ними, как со взрослыми. Мне кажется, это единственная программа, где с детьми говорят на равных, как со взрослыми. По-моему, с новым поколением нужно разговаривать именно так. Наши кукольные персонажи – Смешарики – знают, что такое компьютер, мобильный телефон, интернет.Мы говорим с детьми на самые разные темы и не пытаемся представить им жизнь как сказку. Это очень важно, потому что часто, когда человек взрослеет, ему трудно принять реалии жизни. Детей сейчас волнуют очень серьёзные вопросы. Недавно я в этом сам убедился. В Большом театре проходила благотворительная акция. Там было много детей. Они узнали меня и стали задавать очень непростые вопросы. Спрашивали: «Есть ли Бог? А если есть, то почему так много зла на земле?»– Кто пишет сценарии для «Сказок»?– Их создаёт прекрасная, большая и дружная команда. Я – исполнитель. Но если мне кажется это необходимым, я, конечно, могу и сам добавить в текст что-нибудь. Гениальный артист Ролан Быков однажды сказал, что комфортного творчества не бывает. Мы думаем наоборот. У нас творчество комфортное. Я прихожу на запись программы как на праздник. Каждый раз с нетерпением жду следующей встречи. Так что теперь я – лучший друг Смешариков."
2,"Как-то одна писательница спросила у известного американского фотографа: – У вас, наверное, замечательная оптика? Вы ведь фотограф.Репортёр ответил: – А можно вашу авторучку? У вас, кажется, очень хорошая ручка: вы ведь писательница.Эту историю, в которой говорится, что снимает не фотоаппарат, а человек, я вспомнил, когда познакомился с работами юного фотографа и путешественника, московского школьника Андрея Зимина. Он занимается фотографией с десяти лет, а с 11 лет фотографии Андрея публикуются в центральных журналах и газетах. Его можно назвать фотографом - экстремалом. С помощью обычной, но, конечно, хорошей фотокамеры он снимает в условиях сложных экспедиций своей семьи – в пустынях, в снегах Крайнего Севера, при 40-градусном морозе или жаре около 50-ти градусов. При этом он едет на велосипеде, лыжах, оленьей упряжке, квадроцикле… У Андрея уже были две персональные фотовыставки в Москве. А теперь в Доме дружбы народов открывается третья – «Китай. Дорогами Поднебесной». На ней представлены работы, которые были сделаны Андреем во время 200-километрового путешествия на велосипеде по Китаю. Главное, на что обращает внимание юный автор, – жизнь простых людей в китайской провинции."
1,"Прокофьев С.С. (1891–1953) – великий русский композитор, пианист и дирижёр, народный артист России, профессор. Он работал в Московской консерватории. Его концерты, симфонии, сюиты, романсы хорошо известны во всём мире. В разных странах можно услышать музыку этого композитора, его оперы, увидеть знаменитые балеты «Ромео и Джульетта» (1936), «Золушка» (1944) и другие. Балет «Ромео и Джульетта» – это новое слово в музыке и хореографии. Главную партию Джульетты танцевала великая Галина Уланова.Самая известная опера Сергея Прокофьева – «Война и мир» (1952) на сюжет романа русского писателя Льва Толстого. Дети хорошо знают оперу «Любовь к трём апельсинам» (1919), симфоническую сказку «Петя и волк».Когда Сергею было 9 лет, он в первый раз услышал оперу, которая ему очень понравилась. И он решил написать свою оперу «Великан». Это была первая музыка маленького Серёжи.Сначала Сергей учился дома, а потом он успешно сдал экзамены в консерваторию. Тогда ему было только тринадцать лет. В это время он уже написал 2 оперы, сонату, симфонию и много маленьких пьес."
5,"Америка конца ХХ века очень изменилась по сравнению с эпохой после окончания второй мировой войны. На наш взгляд, любопытны мнения по этому поводусамих американцев — видных исследователей и политологов, которые приводитрадиостанция «Голос Америки».Для некоторых демографов, в частности, для Питера Моррисона из исследовательской организации «Ренд корпорейшнз», изменения в основном вызваныростом расового, национального, возрастного и семейного разнообразия в американском обществе. «В прошлом, — рассуждает он, — мы всегда считали американское общество плавильным котлом, в котором расплавляются различия между людьми, созданные их происхождением, и усиливается сходство между ними.Это традиционное представление было верно в отношении американского общества почти до конца ХХ века. Но сегодня наше общество больше похоже на расовую и этническую мозаику, чем на плавильный котел. Люди сохраняют особенности своего происхождения и признают право каждого на свой особый культурный вклад в американское общество».Помимо изменения в этническом облике Америки возникли явные переменыи в повседневной жизни американцев. Влияние на политику переместилось изиндустриальных городов Севера и Среднего Запада на Юг и на Запад США. Исследователи пока не пришли к единодушному мнению о значении этих перемен.Похоже, что пока они идут на пользу республиканской партии. Политические наблюдатели говорят, что американское общество сдвинулось, с политической точки зрения, вправо.Однако Эд Калгер, глава центристской политической организации «Советдемократического руководства», сомневается, что сдвиг вправо продолжится идальше: «10 лет назад большинство американцев говорили, что наблюдается сдвигполитической власти. Если говорить об американских законодателях и избирателях, то это означает усиление республиканской партии в масштабах страны. Проявится это, возможно, в большем нежелании ослаблять национальную оборону ивообще в сдвиге вправо американской политики. Так говорилось 10 лет назад, ноя уверен, что теперь это не так».Калгер напоминает, что сейчас у большинства американцев послевоенногопоколения уже есть дети школьного и студенческого возраста и что на плечи этого нового поколения ляжет забота об их стареющих родителях. А это, считает Калгер, изменило их отношение к экономике и политике, что в свою очередь вызвалотяготение к демократической партии, хотя республиканская партия все еще доминирует в конгрессе.Ряд перемен в последние десятилетия привел к ухудшению положения некоторых слоев трудящихся. Хенри Арон из научно$исследовательского ИнститутаБрукингса в Вашингтоне говорит, что рост неравенства в заработной плате привел за 20 лет к уменьшению реальных доходов низкооплачиваемых категорий рабочих, и приходит к выводу, что «у людей, обладающих только школьным образованием, снижение реальных доходов можно назвать почти катастрофическим».Другая тенденция, которая определит жизнь американского общества в грядущем столетии, — рост числа пенсионеров и относительное сокращение числа трудящихся, которые должны будут обеспечивать благополучие страны."
